No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
65,AC-KW-13-B,NT,วัดศรีสุก,13.91886,100.7914,AC-KW-13-A-C06,วัดศรีสุก-CAM6,คลองสามวา,10.89.2.62,554,NVR,CCTV-SYMC-RTC-07,1925,10.94.12.178,6,Dahua,Dahua-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.2.62:554/cam/realmonitor?channel=6&subtype=0,rtsp://admin:Bma@1234@10.89.2.62:554/cam/realmonitor?channel=6&subtype=1,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
841,AC-KW-14-A,NT,วัดสุขใจ,13.87156,100.7736,AC-KW-14-A-C4,วัดสุขใจ A-CAM4,คลองสามวา,10.89.2.126,554,NVR,CCTV-SYMC-RTC-07,1910,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.2.126:554/Streaming/channels/401,rtsp://admin:Bma@1234@10.89.2.126:554/Streaming/channels/402,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
859,AC-KW-14-B,NT,วัดสุขใจ,13.87156,100.7736,AC-KW-14-B-C2,วัดสุขใจ B-CAM2,คลองสามวา,10.89.2.158,554,NVR,CCTV-SYMC-RTC-07,1928,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.2.158:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.2.158:554/Streaming/channels/202,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
824,AC-KW-21-A,NT,วิทยาลัยเทคโนโลยีมีนบุรีโปลีเทคนิค,13.84639,100.7273,AC-KW-21-A-C3,วิทยาลัยเทคโนโลยีมีนบุรีโปลีเทคนิค-CAM3,คลองสามวา,10.89.26.126,554,NVR,CCTV-SYMC-RTC-07,1933,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.26.126:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.26.126:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
510,AC-LB-01-A,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-A-C1,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM1,ลาดกระบัง,10.89.16.158,554,NVR,CCTV-SYMC-RTC-07,1939,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
519,AC-LB-01-A,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-A-C2,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM2,ลาดกระบัง,10.89.16.158,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
528,AC-LB-01-A,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-A-C3,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM3,ลาดกระบัง,10.89.16.158,554,NVR,CCTV-SYMC-RTC-07,1917,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.16.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
537,AC-LB-01-B,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-B-C1,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM1,ลาดกระบัง,10.89.16.190,554,NVR,CCTV-SYMC-RTC-07,1926,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
546,AC-LB-01-B,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-B-C2,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM2,ลาดกระบัง,10.89.16.190,554,NVR,CCTV-SYMC-RTC-07,1935,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
472,AC-LB-01-B,NT,ขุมทอง (เพชรทองคำอุปถัมภ์),13.74173,100.853,AC-LB-01-B-C3,ขุมทอง (เพชรทองคำอุปถัมภ์)-CAM3,ลาดกระบัง,10.89.16.190,554,NVR,CCTV-SYMC-RTC-07,1901,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.16.190:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
539,AC-LB-03-A,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-A-C1,แดงเป้า-CAM1,ลาดกระบัง,10.89.17.62,554,NVR,CCTV-SYMC-RTC-07,1928,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/102,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
548,AC-LB-03-A,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-A-C2,แดงเป้า-CAM2,ลาดกระบัง,10.89.17.62,554,NVR,CCTV-SYMC-RTC-07,1937,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/202,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
557,AC-LB-03-A,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-A-C3,แดงเป้า-CAM3,ลาดกระบัง,10.89.17.62,554,NVR,CCTV-SYMC-RTC-07,1906,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.17.62:554/Streaming/channels/302,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
566,AC-LB-03-B,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-B-C1,แดงเป้า-CAM1,ลาดกระบัง,10.89.17.94,554,NVR,CCTV-SYMC-RTC-07,1915,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
494,AC-LB-03-B,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-B-C2,แดงเป้า-CAM2,ลาดกระบัง,10.89.17.94,554,NVR,CCTV-SYMC-RTC-07,1923,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
504,AC-LB-03-B,NT,แดงเป้า,13.74812,100.7248,AC-LB-03-B-C3,แดงเป้า-CAM3,ลาดกระบัง,10.89.17.94,554,NVR,CCTV-SYMC-RTC-07,1933,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.17.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
536,AC-LB-04-A,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-A-C1,ตำบลขุมทอง (ประชาอุทิศ)-CAM1,ลาดกระบัง,10.89.16.94,554,NVR,CCTV-SYMC-RTC-07,1925,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
461,AC-LB-04-A,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-A-C2,ตำบลขุมทอง (ประชาอุทิศ)-CAM2,ลาดกระบัง,10.89.16.94,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
471,AC-LB-04-A,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-A-C3,ตำบลขุมทอง (ประชาอุทิศ)-CAM3,ลาดกระบัง,10.89.16.94,554,NVR,CCTV-SYMC-RTC-07,1940,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.16.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
481,AC-LB-04-B,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-B-C1,ตำบลขุมทอง (ประชาอุทิศ)-CAM1,ลาดกระบัง,10.89.16.126,554,NVR,CCTV-SYMC-RTC-07,1910,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
491,AC-LB-04-B,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-B-C2,ตำบลขุมทอง (ประชาอุทิศ)-CAM2,ลาดกระบัง,10.89.16.126,554,NVR,CCTV-SYMC-RTC-07,1920,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
501,AC-LB-04-B,NT,ตำบลขุมทอง (ประชาอุทิศ),13.75532,100.8582,AC-LB-04-B-C3,ตำบลขุมทอง (ประชาอุทิศ)-CAM3,ลาดกระบัง,10.89.16.126,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.16.126:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
514,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C1,เทพศิรินทร์ร่มเกล้า-CAM1,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1903,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
523,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C2,เทพศิรินทร์ร่มเกล้า-CAM2,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1912,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
532,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C3,เทพศิรินทร์ร่มเกล้า-CAM3,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1921,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/302,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
541,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C4,เทพศิรินทร์ร่มเกล้า-CAM4,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/401,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
550,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C5,เทพศิรินทร์ร่มเกล้า-CAM5,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1939,10.94.12.178,5,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/501,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/502,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
559,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C6,เทพศิรินทร์ร่มเกล้า-CAM6,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,6,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/601,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/602,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
568,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C7,เทพศิรินทร์ร่มเกล้า-CAM7,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1917,10.94.12.178,7,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/701,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/702,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
577,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C8,เทพศิรินทร์ร่มเกล้า-CAM8,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1926,10.94.12.178,8,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/801,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/802,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
586,AC-LB-05-A,NT,เทพศิรินทร์ร่มเกล้า,13.74577,100.7574,AC-LB-05-A-C9,เทพศิรินทร์ร่มเกล้า-CAM9,ลาดกระบัง,10.89.55.254,554,NVR,CCTV-SYMC-RTC-07,1935,10.94.12.178,9,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/901,rtsp://admin:Bma@1234@10.89.55.254:554/Streaming/channels/902,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
506,AC-LB-06-A,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-A-C1,ประสานสามัคคี (บ้านทับยาว)-CAM1,ลาดกระบัง,10.89.15.30,554,NVR,CCTV-SYMC-RTC-07,1935,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
431,AC-LB-06-A,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-A-C2,ประสานสามัคคี (บ้านทับยาว)-CAM2,ลาดกระบัง,10.89.15.30,554,NVR,CCTV-SYMC-RTC-07,1940,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
439,AC-LB-06-A,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-A-C3,ประสานสามัคคี (บ้านทับยาว)-CAM3,ลาดกระบัง,10.89.15.30,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.15.30:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
448,AC-LB-06-B,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-B-C1,ประสานสามัคคี (บ้านทับยาว)-CAM1,ลาดกระบัง,10.89.15.62,554,NVR,CCTV-SYMC-RTC-07,1917,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
458,AC-LB-06-B,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-B-C2,ประสานสามัคคี (บ้านทับยาว)-CAM2,ลาดกระบัง,10.89.15.62,554,NVR,CCTV-SYMC-RTC-07,1927,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
468,AC-LB-06-B,NT,ประสานสามัคคี (บ้านทับยาว),13.73205,100.8364,AC-LB-06-B-C3,ประสานสามัคคี (บ้านทับยาว)-CAM3,ลาดกระบัง,10.89.15.62,554,NVR,CCTV-SYMC-RTC-07,1937,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.15.62:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
513,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C1,พรตพิทยพยัต-CAM1,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1902,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/101,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
522,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C2,พรตพิทยพยัต-CAM2,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1911,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/201,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
531,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C3,พรตพิทยพยัต-CAM3,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1920,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/301,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
540,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C4,พรตพิทยพยัต-CAM4,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1929,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/401,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
549,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C5,พรตพิทยพยัต-CAM5,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1938,10.94.12.178,5,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/501,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/502,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
558,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C6,พรตพิทยพยัต-CAM6,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1907,10.94.12.178,6,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/601,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/602,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
567,AC-LB-07-A,NT,พรตพิทยพยัต,13.72804,100.7838,AC-LB-07-A-C7,พรตพิทยพยัต-CAM7,ลาดกระบัง,10.89.55.158,554,NVR,CCTV-SYMC-RTC-07,1916,10.94.12.178,7,Hikvision,Hikvision-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/701,rtsp://admin:Bma@1234@10.89.55.158:554/Streaming/channels/702,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
