No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
258,CM1-BS-035,NT,ปากซอยประชาชื่น 31,13.834270,100.539870,CM1-BS-035-C02,ปากซอยประชาชื่น 31-CAM2,บางซื่อ,10.80.165.94,NVR,554,CCTV-SYMC-RTC-11,1910,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/201,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
259,CM1-BS-035,NT,ปากซอยประชาชื่น 31,13.834270,100.539870,CM1-BS-035-C03,ปากซอยประชาชื่น 31-CAM3,บางซื่อ,10.80.165.94,NVR,554,CCTV-SYMC-RTC-11,1911,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/301,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
260,CM1-BS-035,NT,ปากซอยประชาชื่น 31,13.834270,100.539870,CM1-BS-035-C04,ปากซอยประชาชื่น 31-CAM4,บางซื่อ,10.80.165.94,NVR,554,CCTV-SYMC-RTC-11,1912,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/401,rtsp://admin:12345@10.80.165.94:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
229,CM1-BS-036,NT,ปากซอยประชาชื่น 28,13.826290,100.537970,CM1-BS-036-C01,ปากซอยประชาชื่น 28-CAM1,บางซื่อ,10.80.165.126,NVR,554,CCTV-SYMC-RTC-11,1913,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/101,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
230,CM1-BS-036,NT,ปากซอยประชาชื่น 28,13.826290,100.537970,CM1-BS-036-C02,ปากซอยประชาชื่น 28-CAM2,บางซื่อ,10.80.165.126,NVR,554,CCTV-SYMC-RTC-11,1914,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/201,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
231,CM1-BS-036,NT,ปากซอยประชาชื่น 28,13.826290,100.537970,CM1-BS-036-C03,ปากซอยประชาชื่น 28-CAM3,บางซื่อ,10.80.165.126,NVR,554,CCTV-SYMC-RTC-11,1915,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/301,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
232,CM1-BS-036,NT,ปากซอยประชาชื่น 28,13.826290,100.537970,CM1-BS-036-C04,ปากซอยประชาชื่น 28-CAM4,บางซื่อ,10.80.165.126,NVR,554,CCTV-SYMC-RTC-11,1916,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/401,rtsp://admin:12345@10.80.165.126:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
233,CM1-BS-037,NT,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1),13.800380,100.521230,CM1-BS-037-C01,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1)-CAM1,บางซื่อ,10.80.165.158,NVR,554,CCTV-SYMC-RTC-11,1917,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
234,CM1-BS-037,NT,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1),13.800380,100.521230,CM1-BS-037-C02,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1)-CAM2,บางซื่อ,10.80.165.158,NVR,554,CCTV-SYMC-RTC-11,1918,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
235,CM1-BS-037,NT,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1),13.800380,100.521230,CM1-BS-037-C03,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1)-CAM3,บางซื่อ,10.80.165.158,NVR,554,CCTV-SYMC-RTC-11,1919,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
236,CM1-BS-037,NT,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1),13.800380,100.521230,CM1-BS-037-C04,ชุมชนเชิงสะพานพิบูลสงครามฝั่งซ้าย (1)-CAM4,บางซื่อ,10.80.165.158,NVR,554,CCTV-SYMC-RTC-11,1920,10.94.12.210,4,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.165.158:554/cam/realmonitor?channel=4&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
237,CM1-BS-038,NT,ซอยประชาชื่น 6,13.817300,100.538670,CM1-BS-038-C01,ซอยประชาชื่น 6-CAM1,บางซื่อ,10.80.165.190,NVR,554,CCTV-SYMC-RTC-11,1921,10.94.12.210,1,Saitell,Saitell-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error อื่นๆ,#N/A,,FALSE,FALSE,ปกติ
238,CM1-BS-038,NT,ซอยประชาชื่น 6,13.817300,100.538670,CM1-BS-038-C02,ซอยประชาชื่น 6-CAM2,บางซื่อ,10.80.165.190,NVR,554,CCTV-SYMC-RTC-11,1922,10.94.12.210,2,Saitell,Saitell-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error อื่นๆ,#N/A,,FALSE,FALSE,ปกติ
239,CM1-BS-038,NT,ซอยประชาชื่น 6,13.817300,100.538670,CM1-BS-038-C03,ซอยประชาชื่น 6-CAM3,บางซื่อ,10.80.165.190,NVR,554,CCTV-SYMC-RTC-11,1923,10.94.12.210,3,Saitell,Saitell-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error อื่นๆ,#N/A,,FALSE,FALSE,ปกติ
240,CM1-BS-038,NT,ซอยประชาชื่น 6,13.817300,100.538670,CM1-BS-038-C04,ซอยประชาชื่น 6-CAM4,บางซื่อ,10.80.165.190,NVR,554,CCTV-SYMC-RTC-11,1924,10.94.12.210,4,Saitell,Saitell-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.165.190:554/cam/realmonitor?channel=4&subtype=1,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
241,CM1-BS-039,NT,ปากซอยเรือนทอง,13.810100,100.534680,CM1-BS-039-C01,ปากซอยเรือนทอง-CAM1,บางซื่อ,10.80.165.222,NVR,554,CCTV-SYMC-RTC-11,1925,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/101,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
242,CM1-BS-039,NT,ปากซอยเรือนทอง,13.810100,100.534680,CM1-BS-039-C02,ปากซอยเรือนทอง-CAM2,บางซื่อ,10.80.165.222,NVR,554,CCTV-SYMC-RTC-11,1926,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/201,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
243,CM1-BS-039,NT,ปากซอยเรือนทอง,13.810100,100.534680,CM1-BS-039-C03,ปากซอยเรือนทอง-CAM3,บางซื่อ,10.80.165.222,NVR,554,CCTV-SYMC-RTC-11,1927,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/301,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
244,CM1-BS-039,NT,ปากซอยเรือนทอง,13.810100,100.534680,CM1-BS-039-C04,ปากซอยเรือนทอง-CAM4,บางซื่อ,10.80.165.222,NVR,554,CCTV-SYMC-RTC-11,1928,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/401,rtsp://admin:12345@10.80.165.222:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
245,CM1-BS-040,NT,ปากซอยกรุงเทพ-นนทบุรี 39,13.826360,100.530670,CM1-BS-040-C01,ปากซอยกรุงเทพ-นนทบุรี 39-CAM1,บางซื่อ,10.80.165.254,NVR,554,CCTV-SYMC-RTC-11,1929,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
246,CM1-BS-040,NT,ปากซอยกรุงเทพ-นนทบุรี 39,13.826360,100.530670,CM1-BS-040-C02,ปากซอยกรุงเทพ-นนทบุรี 39-CAM2,บางซื่อ,10.80.165.254,NVR,554,CCTV-SYMC-RTC-11,1930,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
247,CM1-BS-040,NT,ปากซอยกรุงเทพ-นนทบุรี 39,13.826360,100.530670,CM1-BS-040-C03,ปากซอยกรุงเทพ-นนทบุรี 39-CAM3,บางซื่อ,10.80.165.254,NVR,554,CCTV-SYMC-RTC-11,1931,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
248,CM1-BS-040,NT,ปากซอยกรุงเทพ-นนทบุรี 39,13.826360,100.530670,CM1-BS-040-C04,ปากซอยกรุงเทพ-นนทบุรี 39-CAM4,บางซื่อ,10.80.165.254,NVR,554,CCTV-SYMC-RTC-11,1932,10.94.12.210,4,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.165.254:554/cam/realmonitor?channel=4&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
281,CM1-BS-041,NT,ชุมชนจันทร์เกษม (1),13.809308,100.529299,CM1-BS-041-C01,ชุมชนจันทร์เกษม (1)-CAM1,บางซื่อ,10.80.166.30,NVR,554,CCTV-SYMC-RTC-11,1933,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
282,CM1-BS-041,NT,ชุมชนจันทร์เกษม (1),13.809308,100.529299,CM1-BS-041-C02,ชุมชนจันทร์เกษม (1)-CAM2,บางซื่อ,10.80.166.30,NVR,554,CCTV-SYMC-RTC-11,1934,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
283,CM1-BS-041,NT,ชุมชนจันทร์เกษม (1),13.809308,100.529299,CM1-BS-041-C03,ชุมชนจันทร์เกษม (1)-CAM3,บางซื่อ,10.80.166.30,NVR,554,CCTV-SYMC-RTC-11,1935,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
284,CM1-BS-041,NT,ชุมชนจันทร์เกษม (1),13.809308,100.529299,CM1-BS-041-C04,ชุมชนจันทร์เกษม (1)-CAM4,บางซื่อ,10.80.166.30,NVR,554,CCTV-SYMC-RTC-11,1936,10.94.12.210,4,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.166.30:554/cam/realmonitor?channel=4&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
285,CM1-BS-042,NT,ชุมชนจันทร์เกษม (2),13.808920,100.529400,CM1-BS-042-C01,ชุมชนจันทร์เกษม (2)-CAM1,บางซื่อ,10.80.166.62,NVR,554,CCTV-SYMC-RTC-11,1937,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/101,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/102,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
286,CM1-BS-042,NT,ชุมชนจันทร์เกษม (2),13.808920,100.529400,CM1-BS-042-C02,ชุมชนจันทร์เกษม (2)-CAM2,บางซื่อ,10.80.166.62,NVR,554,CCTV-SYMC-RTC-11,1938,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/201,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
287,CM1-BS-042,NT,ชุมชนจันทร์เกษม (2),13.808920,100.529400,CM1-BS-042-C03,ชุมชนจันทร์เกษม (2)-CAM3,บางซื่อ,10.80.166.62,NVR,554,CCTV-SYMC-RTC-11,1939,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/301,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
288,CM1-BS-042,NT,ชุมชนจันทร์เกษม (2),13.808920,100.529400,CM1-BS-042-C04,ชุมชนจันทร์เกษม (2)-CAM4,บางซื่อ,10.80.166.62,NVR,554,CCTV-SYMC-RTC-11,1940,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/401,rtsp://admin:12345@10.80.166.62:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
289,CM1-BS-043,NT,ปากซอยกรุงเทพ-นนทบุรี 17,13.814780,100.531770,CM1-BS-043-C01,ปากซอยกรุงเทพ-นนทบุรี 17-CAM1,บางซื่อ,10.80.166.94,NVR,554,CCTV-SYMC-RTC-11,1901,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/101,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
290,CM1-BS-043,NT,ปากซอยกรุงเทพ-นนทบุรี 17,13.814780,100.531770,CM1-BS-043-C02,ปากซอยกรุงเทพ-นนทบุรี 17-CAM2,บางซื่อ,10.80.166.94,NVR,554,CCTV-SYMC-RTC-11,1902,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/201,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
291,CM1-BS-043,NT,ปากซอยกรุงเทพ-นนทบุรี 17,13.814780,100.531770,CM1-BS-043-C03,ปากซอยกรุงเทพ-นนทบุรี 17-CAM3,บางซื่อ,10.80.166.94,NVR,554,CCTV-SYMC-RTC-11,1903,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/301,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
292,CM1-BS-043,NT,ปากซอยกรุงเทพ-นนทบุรี 17,13.814780,100.531770,CM1-BS-043-C04,ปากซอยกรุงเทพ-นนทบุรี 17-CAM4,บางซื่อ,10.80.166.94,NVR,554,CCTV-SYMC-RTC-11,1904,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/401,rtsp://admin:12345@10.80.166.94:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
261,CM1-BS-044,NT,ปากซอยกรุงเทพ-นนทบุรี 31,13.823630,100.532680,CM1-BS-044-C01,ปากซอยกรุงเทพ-นนทบุรี 31-CAM1,บางซื่อ,10.80.166.126,NVR,554,CCTV-SYMC-RTC-11,1905,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/101,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
262,CM1-BS-044,NT,ปากซอยกรุงเทพ-นนทบุรี 31,13.823630,100.532680,CM1-BS-044-C02,ปากซอยกรุงเทพ-นนทบุรี 31-CAM2,บางซื่อ,10.80.166.126,NVR,554,CCTV-SYMC-RTC-11,1906,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/201,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
263,CM1-BS-044,NT,ปากซอยกรุงเทพ-นนทบุรี 31,13.823630,100.532680,CM1-BS-044-C03,ปากซอยกรุงเทพ-นนทบุรี 31-CAM3,บางซื่อ,10.80.166.126,NVR,554,CCTV-SYMC-RTC-11,1907,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/301,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
264,CM1-BS-044,NT,ปากซอยกรุงเทพ-นนทบุรี 31,13.823630,100.532680,CM1-BS-044-C04,ปากซอยกรุงเทพ-นนทบุรี 31-CAM4,บางซื่อ,10.80.166.126,NVR,554,CCTV-SYMC-RTC-11,1908,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/401,rtsp://admin:12345@10.80.166.126:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
265,CM1-BS-045,NT,ปากซอยกรุงเทพ-นนทบุรี 33,13.825240,100.531910,CM1-BS-045-C01,ปากซอยกรุงเทพ-นนทบุรี 33-CAM1,บางซื่อ,10.80.166.158,NVR,554,CCTV-SYMC-RTC-11,1909,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
266,CM1-BS-045,NT,ปากซอยกรุงเทพ-นนทบุรี 33,13.825240,100.531910,CM1-BS-045-C02,ปากซอยกรุงเทพ-นนทบุรี 33-CAM2,บางซื่อ,10.80.166.158,NVR,554,CCTV-SYMC-RTC-11,1910,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
267,CM1-BS-045,NT,ปากซอยกรุงเทพ-นนทบุรี 33,13.825240,100.531910,CM1-BS-045-C03,ปากซอยกรุงเทพ-นนทบุรี 33-CAM3,บางซื่อ,10.80.166.158,NVR,554,CCTV-SYMC-RTC-11,1911,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.166.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
